"lon","lat","owner","watershed","type","form"
"-81.08426098448784","32.0653930809106","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.05905759573176","32.06510354559012","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.08894948231132","32.065362998476104","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09756468713879","32.065229243942255","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.10373364923962","32.068068069793576","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.1047242484029","32.06803531622826","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10284511924667","32.06782687110144","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10278591129278","32.067430815540995","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.04928168895866","32.066966030656985","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.10038137729246","32.066476016530295","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09085603332757","32.06154664627844","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.080703320715","32.061438455449185","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.13899718136523","32.05913361327253","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.06437387065827","32.058396450329575","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09827645962457","32.06330301919878","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09776167419285","32.06328484287762","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09810092850067","32.063252231549825","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.06926155681283","32.05837597511671","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.05003942173883","32.065791426657334","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.05085861606771","32.0650695291284","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.10374949002073","32.06551268608608","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.09682131558588","32.065031928741185","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.0871187405112","32.064914942728954","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.06147636701145","32.06467294849542","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06141461194444","32.064657635594855","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.04201292971182","32.064479206807285","CITY-ROW",,"GRATE INLET",""
"-81.05174735955286","32.064550618182835","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.09641360257326","32.06492592451189","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.0874261889485","32.06484764177618","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.08686195660748","32.06484283533296","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.08686655397797","32.064829300219785","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.08716689736193","32.06478289782911","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.05694369319534","32.06445638474776","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.0868944196345","32.06470687336737","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09872923703502","32.06085010212402","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06302494696762","32.06050672702186","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10794736424305","32.060833123862565","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10339290206593","32.060793876777474","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09523491549831","32.06388762668559","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09508516316629","32.063848834984114","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09524394669053","32.0633957867353","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09791067341482","32.063326515950976","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.07513911079454","32.059596852419354","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09920041091591","32.05969408029392","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06709743484944","32.059296440778034","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09283320021498","32.05950079087942","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.09285403495262","32.059444272502994","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.06654836936912","32.059190313768205","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10385994152877","32.059468324697335","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09616565957221","32.064682966258104","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.10376836693074","32.06466535455287","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07797380707804","32.06287080965839","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07664104467858","32.06215970532146","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07623640910268","32.06199518366428","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09051702359268","32.06208768552074","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.07532533525183","32.061956570056815","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.07604098176454","32.06191537557247","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09101709683188","32.06202303705788","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.13786578042688","32.06240084341432","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.0906471498893","32.061415506739806","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.1359731461564","32.06165084678385","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07050065307085","32.0610447709084","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06731473668373","32.059631271130904","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06108277678543","32.05955644351734","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.08796861291728","32.05976682706785","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.06098635754338","32.059522104054146","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.05646165949692","32.056494970472116","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.10944676107897","32.05689922603681","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.09760815538068","32.06414589997237","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.08918126906914","32.061004994714075","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.06675176971753","32.06077073944571","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10722186335704","32.05721359601069","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.09645358595331","32.057074679282785","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09917543405922","32.06281253946661","CITY-ROW","BILBO BASIN","GRATE INLET",""
"-81.16002397611338","32.06323850047142","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.10642683039364","32.05910310246153","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07960586276373","32.058838783506204","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.05425495814197","32.05669328970551","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.10726862154851","32.05711245235456","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.09212120237105","32.05698042873044","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07341868096948","32.05678493937796","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07346290386","32.056677282721964","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06153431908693","32.057806834110906","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.11491931370874","32.0582073145122","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.06177843884944","32.05772082872639","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06167626398573","32.05769554254048","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06087138198309","32.057659316900924","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.0598713344834","32.05742999865936","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.10914067060348","32.05771117558487","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.13822642461606","32.057936268736846","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12569831719573","32.056917091170696","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07305784901915","32.056238074131876","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.16463566169438","32.05685981728342","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.10753205485189","32.056379693591246","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10755743889952","32.05629520982891","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07330670977791","32.055897969371145","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.11460393948973","32.05578008495329","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.06348460819312","32.05522032967977","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.13936645495258","32.05544289185817","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12288447771688","32.054916014528075","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12291963481547","32.05482215651813","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07930207935392","32.054397455624304","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.1227003090732","32.05475540967514","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10590826810603","32.05439162029738","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12299898539943","32.05443470165154","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.08327770354055","32.054058812165046","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06121012901653","32.05386517491978","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.09853780832103","32.05415972863923","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06108153780278","32.05383914472532","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.09881842154832","32.05416752691264","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.12285130530195","32.054337461507146","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.05966104646937","32.05368449619157","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.05957695878303","32.05366520847657","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.13506462034074","32.05425190766332","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.05959294451745","32.05357738551138","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.05969239170228","32.053577394456674","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.12690746078351","32.0541383512477","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10698839751099","32.05378904584606","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.1234327076866","32.05390862284403","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12338758011957","32.053814792264404","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.16693296566406","32.05412402120324","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.09357277680304","32.053486508666055","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.05651225961343","32.05314018662719","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.12308669299733","32.05370956796973","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12300419814571","32.05366371618569","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.1361104564058","32.05374071811011","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.05652944240838","32.0530537498612","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.10849293020023","32.0533628391237","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.14331878296437","32.05362731845354","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10187779130153","32.05325778865429","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10172882218073","32.05324880746765","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10081398861561","32.053110894234884","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.12325857922714","32.05328991019194","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.14048749699923","32.053398096637586","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.14003487926867","32.05333911192975","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10120498362444","32.05291489202418","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.12348762316117","32.05306914255519","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.06784813133838","32.052559841585186","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.10872882184101","32.05270750042762","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12335782345777","32.05279267882373","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.140110390297","32.052881529677585","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12315656913279","32.05259156128888","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.14609029803326","32.052682254590856","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.0960759283487","32.05226041083022","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.12319903189241","32.05244038317844","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.13446208851835","32.05248862109959","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.09611135251514","32.05216312880191","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10654045030924","32.05213722170637","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.08130374486137","32.051775720119835","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07470931890931","32.051588858811705","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.14769316119211","32.05214897661171","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.14826674296022","32.052113575378954","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10800894183652","32.05170298818564","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.06023777576891","32.05128744073619","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.0601423586523","32.051271145073926","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.10804783041861","32.051596219246136","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10446061033362","32.05155174067501","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.15103342816045","32.05183443506538","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.05685845723883","32.050964292180424","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.08190868168681","32.05105968432161","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10924094257946","32.05127821204298","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.08436758123841","32.05104927817503","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10825465611049","32.051026612906966","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.06497361876211","32.05060576031374","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.12357432360118","32.05108126678808","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.16666701054102","32.05115779716748","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.06048400838864","32.050253299305666","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.07142485256391","32.05032494143267","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.14123537074349","32.05076855176476","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10720541811085","32.05038458969595","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.15444107799584","32.05066561311298","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07713899576181","32.050008596256234","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.16644176041864","32.050576361006875","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.10375857126502","32.04989411822411","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.103765852763","32.04983900577799","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08202086563567","32.04931310006218","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.16623451749058","32.049989913723174","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.1121509341321","32.04949930183992","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.11217690768505","32.0494155062968","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.0753162348752","32.049877293218714","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.0749391793135","32.04932085238368","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.0749492448594","32.049288469492645","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06470733305714","32.049185632455846","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.06483608712544","32.0490707433609","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.16570312952385","32.04940262467353","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.16599535421386","32.049334492606896","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.12826033810128","32.048959718508314","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.03773436277659","32.04788790309479","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.09478045799001","32.02047923874758","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.16579516077532","32.04873108919345","CITY-ROW","HORSESHOE","GRATE INLET",""
"-81.12812110444024","32.048347284592246","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.11349214750221","32.04821336008241","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.11356735311504","32.0481280847489","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.06268441319511","32.047490882877455","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.08490645276387","32.04740484059998","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.08500822471002","32.047395574238855","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09444127895478","32.047373664437195","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.079714125412","32.047191203353414","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07591259152888","32.04776156506895","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10636375378299","32.046731086306565","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10622101450905","32.046690034847295","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08339352829009","32.04638785259934","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.10902043702256","32.04615541454919","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12517623794226","32.04603628695246","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07630348330825","32.04662400671009","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07839535575751","32.04538372381934","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.07848720582777","32.04513866912143","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.09751095105017","32.04514970113488","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08221474477718","32.04473006679598","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.0926719879926","32.044755577438316","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08476853267568","32.04464009362667","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.0742315365771","32.04501049475129","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07439001011352","32.044760764163975","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07433610158837","32.044736866115954","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.1389623698371","32.04285122326536","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07103153636808","32.04117992851369","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08396039283974","32.044410763271806","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.1128612156222","32.04456715041423","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10533016607069","32.044321528941666","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.1120361289136","32.04434301709645","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.08278918867012","32.04407686318545","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.11112692679913","32.04418368125905","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.0818709616736","32.043811185363296","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.1253750213983","32.0441587629238","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07199347081252","32.04377363322485","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08698691567676","32.04370929894402","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08097314392845","32.04355313083065","CITY-ROW","CASEY NORTH","GRATE INLET",""
"-81.13543612273656","32.04395272468369","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12920485453762","32.04388281141282","CITY-ROW","SPRINGFIELD NORTH","DOME INLET",""
"-81.12923652728877","32.0437748357442","CITY-ROW","SPRINGFIELD NORTH","DOME INLET",""
"-81.13785379900528","32.043840424477224","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.12128718294012","32.04336644966017","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.0553557270083","32.042673446307916","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.13529310243018","32.04332431372073","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10584263730087","32.043032505980406","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10589529290388","32.042874202551715","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.11260610912458","32.04290853084944","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07559280136596","32.0436199922134","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.05539656781058","32.04233834833278","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.09458106228739","32.041300516064105","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06468468650542","32.041707660368274","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07043380485976","32.04215333060815","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07070846636971","32.041649927824686","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07142482989276","32.04074076966816","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.09520808206412","32.04085235058972","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.09490515323034","32.04066330193622","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08174080897457","32.04054823741351","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06508357583272","32.04120460012245","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06401725706178","32.04096159947926","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.06476573764373","32.040609525191115","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06754896866786","32.04398824998359","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06704628240006","32.04385693365683","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06738255769251","32.043104753164705","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.0671756894328","32.043104714859986","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07211939119945","32.040171071657","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08510133040289","32.040233351636374","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.0851232908667","32.04020106731085","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.09435575497365","32.040626702674956","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08706373120968","32.040017631905314","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.05590231670456","32.03974208665931","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.08709374449468","32.039935080127165","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.05828316678772","32.039569134037386","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.05843134986279","32.0393900415691","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.0958667436564","32.039562631461216","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.09589666738087","32.039521822667545","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.09957911532716","32.03954531019978","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.03928724259711","32.04818952886464","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.11387851328287","32.019423634528856","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07398740813102","32.03909076022989","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.10405369182716","32.039143944783476","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.11295110069986","32.03909845944987","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.11249289714135","32.03897129825178","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.10738662289526","32.03890034370981","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.13256877479886","32.038455790090964","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.13308883356062","32.03839354348098","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.08814185009403","32.03796520794643","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.13273932750802","32.03830152891386","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.07672062586953","32.037551254189104","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.11204747173312","32.03780038049314","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07353874896118","32.0374505192235","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.0770209927968","32.0373767084009","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07721250700197","32.037264796053776","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.11222895580529","32.036835684974236","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06444087052611","32.03633526718511","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.07954222097722","32.0363526358713","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.09856199149802","32.03635446318749","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08023794383669","32.036196392813714","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.10250039682694","32.03712389516131","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08949247681163","32.03688799582924","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07809773821025","32.03678586304213","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07133675743948","32.03663589323941","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07134609904364","32.03663047622627","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.07859949659488","32.03660136153368","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.10854905630737","32.03620391326025","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.09026631871451","32.03585672268101","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.08367252401571","32.03457993455245","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.06781667093992","32.03420883066842","CITY-ROW","PLACENTIA","GRATE INLET",""
"-81.08228102893077","32.035596949945514","CITY-ROW","CASEY SOUTH","GRATE INLET",""
"-81.1214342121418","32.03573507161402","CITY-ROW","SPRINGFIELD NORTH","GRATE INLET",""
"-81.08283334599123","32.03529689939049","CITY-ROW","CASEY SOUTH","GRATE INLET",""
